grid_m,normalized_grid,T_K,P_Pa,mixture_fraction,heat_release_rate_W_kg,Y_H2O,X_H2O,Y_NH3,X_NH3,Y_NO,X_NO,Y_N2O,X_N2O,Y_N2,X_N2,Y_O2,X_O2,Y_H2,X_H2,Y_NO2,X_NO2,Y_AR,X_AR,Y_HE,X_HE,Y_H,X_H,Y_O,X_O,Y_OH,X_OH,Y_HO2,X_HO2,Y_H2O2,X_H2O2,Y_OHV,X_OHV,Y_NH2,X_NH2,Y_NH,X_NH,Y_N,X_N,Y_N2H4,X_N2H4,Y_N2H3,X_N2H3,Y_N2H2,X_N2H2,Y_H2NN,X_H2NN,Y_NNH,X_NNH,Y_NO3,X_NO3,Y_HNO,X_HNO,Y_HON,X_HON,Y_H2NO,X_H2NO,Y_HNOH,X_HNOH,Y_NH2OH,X_NH2OH,Y_HONO,X_HONO,Y_HNO2,X_HNO2,Y_HONO2,X_HONO2,Y_t-ONNH,X_t-ONNH,Y_c-ONNH,X_c-ONNH,Y_ONHN,X_ONHN,Y_H2NNO2,X_H2NNO2,Y_t-HNN(O)OH,X_t-HNN(O)OH,Y_c-HNN(O)OH,X_c-HNN(O)OH,Y_CO,X_CO,Y_CO2,X_CO2,Y_CH4,X_CH4,Y_C2H6,X_C2H6
0.0063906250000000005,0.6390625000000001,430.73771474003047,99997.6425,0.013778105122663156,224529.30111033932,0.010795660762244277,0.017162423176798718,-8.13166905265635e-12,0.0,7.074338081217843e-05,6.752138618011087e-05,2.534074863553503e-08,1.648929595183087e-08,0.7635618412570728,0.780607529248427,0.22551159682405048,0.2018411397003839,2.0683164454682682e-05,0.0002938259175279143,1.4074761717025078e-05,8.761927588298684e-06,3.491267347606402e-20,2.5028220165543763e-20,-1.4883348106132935e-20,0.0,9.302375404531069e-11,2.6429988451855372e-09,5.021061991477085e-07,8.988068810108574e-07,3.6977353912802484e-06,6.226898145139e-06,6.107637012627389e-07,5.299610679807909e-07,1.8639574572014162e-06,1.5694299354458386e-06,9.448534176082117e-24,1.5911106044545286e-23,4.794169083648183e-15,8.569059490178821e-15,1.4716653801551524e-17,2.807032110367773e-17,1.9057202077817944e-18,3.896526679191397e-18,-5.4565269964365494e-14,0.0,-3.216259895901988e-14,0.0,-1.4936706018860627e-15,0.0,-1.4578004749025227e-14,0.0,1.207929748115549e-17,1.1920047412072287e-17,1.1525003886933536e-08,5.323349944452507e-09,6.8253576832099894e-09,6.302767350858013e-09,6.801977846853738e-09,6.281177615038442e-09,9.42494176287157e-14,8.429345711171038e-14,5.3614115296628736e-14,4.7950631866416263e-14,6.14225159656133e-14,5.325773248351746e-14,6.771834160591302e-06,4.1252663306788035e-06,8.50662254315122e-09,5.182064819199715e-09,1.1894341174329341e-05,5.406058872139001e-06,4.706285136550596e-16,2.9938272866052483e-16,5.055446237455853e-19,3.215940482253535e-19,2.8718240831703324e-28,1.826864512681659e-28,2.796738947664403e-14,1.2913019175225163e-14,2.21681151403518e-22,1.0235395624787208e-22,2.869636437935925e-17,1.3249599280596836e-17,1.6536582257683246e-21,1.690815772263877e-21,-3.123643307562496e-19,0.0,-6.13128255812049e-20,0.0,6.418978099794113e-19,6.113587178408812e-19
0.0064062500000000005,0.640625,418.47488356691855,99997.6425,0.012364800504602473,174910.87198580144,0.009790621280912891,0.015575179649344777,-8.858601589488127e-12,0.0,6.397258295952445e-05,6.110023220813561e-05,2.2344052479330805e-08,1.4549164372030126e-08,0.7638085331443595,0.7813875030384924,0.2262820606175241,0.202667621383414,2.0010160311495395e-05,0.0002844573237447735,1.2378152561097602e-05,7.710949796285196e-06,3.198725919220334e-20,2.294654611356892e-20,-1.41697880370931e-20,0.0,6.286801727709949e-11,1.7874187578107872e-09,4.1627638221030666e-07,7.456688699972195e-07,3.1423373561612416e-06,5.295197660027487e-06,4.807970185855448e-07,4.174706519603327e-07,1.654478675917531e-06,1.3939928499571236e-06,4.3613477170927075e-24,7.349369468823672e-24,2.4125485176328e-15,4.315084481548204e-15,6.416353874892691e-18,1.2246727404558991e-17,1.1919591155121128e-18,2.4387838485118073e-18,-6.246187111200433e-14,0.0,-3.544153654810876e-14,0.0,-1.9027976489054363e-15,0.0,-1.5665070200281524e-14,0.0,6.353746382127747e-18,6.2742181853633606e-18,9.410026207840165e-09,4.34938853078641e-09,6.067385893075829e-09,5.606617321780096e-09,6.514228095019092e-09,6.019525495690133e-09,9.525785619705354e-14,8.525295273605911e-14,5.0479852996439736e-14,4.5177969497090194e-14,6.027137376917755e-14,5.2294931241911725e-14,6.155307850705022e-06,3.7522251731804443e-06,7.48863377089679e-09,4.56500971672273e-09,1.0522962298265005e-05,4.785990471122207e-06,3.312374930128713e-16,2.108537995195966e-16,3.0402885300322427e-19,1.9353376405618345e-19,9.368331821723472e-29,5.963540968153565e-29,2.673571383041595e-14,1.2352676994126075e-14,1.9166574453772875e-22,8.855514568007377e-23,2.798062516061486e-17,1.2927862218123355e-17,1.7700281443177834e-21,1.8110237369500928e-21,-2.740608603106438e-19,0.0,-5.690708087397158e-20,0.0,5.534997532945333e-19,5.275226154954174e-19
0.0064218750000000005,0.6421875,406.97837503458504,99997.6425,0.011058477637331761,136139.99428160358,0.00884966036584346,0.014087178228673775,-9.545587386131045e-12,0.0,5.770194814463806e-05,5.5146003411656784e-05,1.962505131940804e-08,1.2786789078437274e-08,0.7640489657791321,0.7821278311125448,0.22699379975204795,0.20343366947951264,1.934063124263736e-05,0.0002751134283524576,1.0832424662415307e-05,6.752309094447099e-06,2.953754027359513e-20,2.1202604642472995e-20,-1.3282105051463675e-20,0.0,4.2661103943929616e-11,1.213677301022216e-09,3.455891278452237e-07,6.194395132076201e-07,2.6693802344357352e-06,4.5010558400426175e-06,3.791961235669708e-07,3.294599785454026e-07,1.4600132382491462e-06,1.2309226366078165e-06,2.023357400938545e-24,3.4117449917782194e-24,1.2396491871518884e-15,2.2186389822671684e-15,2.679108432658161e-18,5.116778614646892e-18,7.513197308797984e-19,1.5381947961564196e-18,-7.093462382679478e-14,0.0,-3.863452620664406e-14,0.0,-2.233796565898652e-15,0.0,-1.6581071646634162e-14,0.0,3.3575649750388986e-18,3.3176361927891605e-18,7.639634770002995e-09,3.533332931845602e-09,5.384457420678224e-09,4.978698609080587e-09,6.205875564586432e-09,5.738216802101087e-09,9.910772190921522e-14,8.875456760011791e-14,4.7748257619045636e-14,4.276030037820277e-14,5.966600680122142e-14,5.180242274773177e-14,5.559638020722133e-06,3.3912532508819786e-06,6.562648847217925e-09,4.003067133970335e-09,9.239811004014392e-06,4.205053211738902e-06,2.352948642403518e-16,1.4987492640909656e-16,1.8778557238821587e-19,1.1961310304514213e-19,3.071358945141312e-29,1.9563524999371075e-29,2.5622679411722952e-14,1.1845910217263311e-14,1.832570891061658e-22,8.472365396865758e-23,2.7331863764097594e-17,1.2636102533126964e-17,1.878413487703071e-21,1.9231349532223893e-21,-2.3926923263297756e-19,0.0,-5.278090800481526e-20,0.0,4.738864035771544e-19,4.5193137447574345e-19
0.0064375000000000005,0.64375,396.2474856960244,99997.6425,0.00985669925525812,105834.44391914773,0.007972657393069878,0.012698614093129222,-1.0191667357399997e-11,0.0,5.1913289445450425e-05,4.964299028219083e-05,1.7170411102458974e-08,1.1194049207537879e-08,0.7642819350512295,0.7828272957502209,0.22764816503980367,0.20414032886214245,1.867562069927966e-05,0.00026581042338340126,9.434593166366172e-06,5.8844466877275424e-06,2.792308035748617e-20,2.0055524883218762e-20,-1.245015185694745e-20,0.0,2.9092528747932925e-11,8.281489015334412e-10,2.8741498078363456e-07,5.154707808588634e-07,2.267410495106082e-06,3.8255151913488876e-06,2.9978950693328326e-07,2.6062196963680123e-07,1.2809846694139675e-06,1.0806217760976926e-06,9.458924058402812e-25,1.5958847221240584e-24,7.465894363514791e-16,1.3369818085359534e-15,1.0975837071739179e-18,2.0974895471731025e-18,4.779156276658373e-19,9.790245752108202e-19,-7.994013421029002e-14,0.0,-4.1668297770837905e-14,0.0,-2.492329432855805e-15,0.0,-1.729407549397036e-14,0.0,1.7870670369224546e-18,1.766855352611798e-18,6.173057070090386e-09,2.8567226262559075e-09,4.769905164352505e-09,4.41305613710046e-09,5.874423940839697e-09,5.4349429875031046e-09,1.0552375643685077e-13,9.455604088463325e-14,4.533110231875471e-14,4.0619569554110387e-14,5.95480952175166e-14,5.1730513633879645e-14,4.990046676851129e-06,3.045608899205277e-06,5.726833905093806e-09,3.4952972256825548e-09,8.05361513415967e-06,3.667373119944028e-06,1.6875988522869226e-16,1.075577167048316e-16,1.1953973379155801e-19,7.618766038327091e-20,1.0172056693274507e-29,6.483076180326127e-30,2.462338450546278e-14,1.1390622492886356e-14,1.901972885574349e-22,8.798406704194857e-23,2.674837402825818e-17,1.2373629254208351e-17,1.978976148709627e-21,2.0272856266381234e-21,-2.0782580210661602e-19,0.0,-4.893143395161308e-20,0.0,4.025649742838576e-19,3.841404562150463e-19
0.0064531250000000005,0.6453125000000001,386.2761479608489,99997.6425,0.008756445054285144,82153.33039419999,0.007159068494575521,0.011408984125334557,-1.0796388000914862e-11,0.0,4.658764931850321e-05,4.457459619320173e-05,1.496587273261543e-08,9.762157286368855e-09,0.7645063438135252,0.7834850139219808,0.2282468276476584,0.20478900728464802,1.801623501452593e-05,0.0002565654872245538,8.179527747285298e-06,5.104437842332487e-06,2.6810530361349247e-20,1.926696667917254e-20,-1.1978732834561775e-20,0.0,1.9953611433661088e-11,5.683105305008582e-10,2.395582554771751e-07,4.2987583075410236e-07,1.926375968737836e-06,3.2519066106323937e-06,2.377198707700362e-07,2.0677465977013668e-07,1.1175504769561704e-06,9.432659674711028e-07,4.467306516398366e-25,7.5412400425215525e-25,5.7709515169258305e-16,1.0340185210107807e-15,4.621238069434333e-19,8.836041167094574e-19,3.0729736589121555e-19,6.298518853159255e-19,-8.942131579535648e-14,0.0,-4.447075989619956e-14,0.0,-2.6844477268827247e-15,0.0,-1.7782034727149542e-14,0.0,9.603957997118692e-19,9.500525740817808e-19,4.9693466132291866e-09,2.300934771210194e-09,4.217742313075386e-09,3.904334198276484e-09,5.51994481824263e-09,5.10977383792545e-09,1.142728390379041e-13,1.0245172824304555e-13,4.315525707882407e-14,3.869100223397709e-14,5.986174049566758e-14,5.203139753486885e-14,4.450973039800548e-06,2.718076796483918e-06,4.978146471495915e-09,3.0400059251488235e-09,6.969779282583032e-06,3.175561189944808e-06,1.2225502881365242e-16,7.796080589141014e-17,7.857018979151053e-20,5.0103422121995976e-20,3.4204302985962484e-30,2.181174101070449e-30,2.373154557257507e-14,1.0984061860502959e-14,2.079171384356742e-22,9.62337115149974e-23,2.6227001382649205e-17,1.213907474848283e-17,2.071913271867228e-21,2.1236512042789096e-21,-1.795546671906592e-19,0.0,-4.535430179488945e-20,0.0,3.390196232252865e-19,3.236801998131773e-19
0.0064687500000000005,0.6468750000000001,377.052872834653,99997.6425,0.0077541279446283395,63666.20099575602,0.0064079132382101524,0.010217062495249134,-1.1359793278060469e-11,0.0,4.170521586569235e-05,3.9923256770461776e-05,1.2996396093489782e-08,8.481753771828254e-09,0.764721224233932,0.7841004678758947,0.22879177003951545,0.20538146983741534,1.7363624044235056e-05,0.00024739649340153007,7.060444227238154e-06,4.408295362018643e-06,2.5199221298812368e-20,1.8118157486901343e-20,-1.1515279007925025e-20,0.0,1.37746112294318e-11,3.9252065207691425e-10,2.0019020299937022e-07,3.594129118539537e-07,1.637479563102553e-06,2.765615943115239e-06,1.8917348043997188e-07,1.6463078622806521e-07,9.696093111290925e-07,8.188092938304538e-07,2.1369746377375364e-25,3.6092365738977505e-25,5.207498392199156e-16,9.335315611400897e-16,2.1057529309896066e-19,4.028336772322476e-19,2.0020957180632405e-19,4.105663971438275e-19,-9.930865921623953e-14,0.0,-4.697460569453669e-14,0.0,-2.816490991374849e-15,0.0,-1.8033952861057526e-14,0.0,5.223246410982104e-19,5.169599161239856e-19,3.989329848741782e-09,1.8480934691880028e-09,3.722556331532374e-09,3.4476819037292967e-09,5.1448889698070475e-09,4.764989168236032e-09,1.2515169787311357e-13,1.1226179605185326e-13,4.116062876132667e-14,3.69213218030403e-14,6.055402686740441e-14,5.2659671911211587e-14,3.945966202559196e-06,2.4108994023520915e-06,4.312537894383926e-09,2.6348667217290956e-09,5.9906045207486e-06,2.7308074501847894e-06,8.949187302741425e-17,5.709685063716785e-17,5.330294839150811e-20,3.4007897922734326e-20,1.1733751955232109e-30,7.486269536410681e-31,2.2940142942832084e-14,1.0623118718583411e-14,2.3300924911156294e-22,1.079018959039896e-22,2.5763871783327347e-17,1.1930730740723923e-17,2.1574567989697064e-21,2.2124460675680123e-21,-1.5426944444434454e-19,0.0,-4.2043648066894656e-20,0.0,2.82716972764659e-19,2.7006117151039317e-19
0.0064843750000000006,0.6484375,368.5608627539323,99997.6425,0.006845629994140791,49255.39783229868,0.005717775600336557,0.009120899691019469,-1.1882365118699497e-11,0.0,3.724530768563506e-05,3.5670426356725304e-05,1.1246335745126692e-08,7.343023393436116e-09,0.7649257564848538,0.7846735242558299,0.22928526604332003,0.20591982124406424,1.671896002277438e-05,0.0002383216903065705,6.0693324947105675e-06,3.7912352516907603e-06,2.3033329813103118e-20,1.6568560637831945e-20,-1.1060450304434171e-20,0.0,9.577835501047736e-12,2.7305597273737544e-10,1.6779240407102698e-07,3.0138684834541117e-07,1.3930519078589723e-06,2.353880583827279e-06,1.5116383354613497e-07,1.316133188638981e-07,8.36818409702217e-07,7.069982804211062e-07,1.0379926444451753e-25,1.7539265537278043e-25,4.664191396317041e-16,8.365220050424439e-16,1.0403587037509533e-19,1.9911437149211137e-19,1.3270870508683529e-19,2.7226958024906445e-19,-1.0952209825550408e-13,0.0,-4.912071422150271e-14,0.0,-2.894972282852996e-15,0.0,-1.8049990648283845e-14,0.0,2.880198118217078e-19,2.8519365786776656e-19,3.1969190606512713e-09,1.481688029696508e-09,3.2794186626692813e-09,3.0386726728807817e-09,4.753771286593197e-09,4.404791332723111e-09,1.379758136634364e-13,1.2382243765240592e-13,3.929850389064872e-14,3.5267315470973615e-14,6.157512417792037e-14,5.3572456586712e-14,3.4776215574556234e-06,2.125735341262259e-06,3.7251628118953995e-09,2.2770477207978925e-09,5.115613053443501e-06,2.333024295611122e-06,6.623207023729002e-17,4.2276403257233555e-17,3.7230433764805077e-20,2.3764451656781322e-20,4.125032850107651e-31,2.6330379164609066e-31,2.2241826529649575e-14,1.030451391277832e-14,2.6286707777149657e-22,1.2178484786296207e-22,2.535481672476386e-17,1.1746744870435331e-17,2.2358719711933396e-21,2.2939220804855232e-21,-1.317754611159152e-19,0.0,-3.8992129548653963e-20,0.0,2.3311245236391437e-19,2.2278035108951496e-19
0.006500000000000001,0.65,360.77829562387365,99997.6425,0.006026357451021022,38043.67028804299,0.0050868200091947376,0.008117846375048622,-1.2364930802027031e-11,0.0,3.3186423310635395e-05,3.1796628111422634e-05,9.69964174745721e-09,6.335828980844977e-09,0.7651192826678229,0.7852044401982167,0.2297298504060936,0.2064064761937934,1.6083415365661406e-05,0.00022935936318598885,5.1973302560696005e-06,3.24791012471992e-06,2.1576570470582302e-20,1.552724323341537e-20,-1.0614878859206065e-20,0.0,6.712393859742983e-12,1.9144570305771997e-10,1.411084206319741e-07,2.5356471361846836e-07,1.1864370779888795e-06,2.0056064735632553e-06,1.2135825738973653e-07,1.0570734383251392e-07,7.186201169271878e-07,6.073938455232011e-07,5.131801521480178e-26,8.675027562328827e-26,3.4508161017336183e-16,6.191654395250928e-16,4.887980572668997e-20,9.359073510503045e-20,9.016364487743684e-20,1.8506106408758522e-19,-1.19973399144475e-13,0.0,-5.086105713296285e-14,0.0,-2.9264567844567648e-15,0.0,-1.784061796661372e-14,0.0,1.611627322564597e-19,1.5964892833330468e-19,2.5598745912562125e-09,1.1869371031523222e-09,2.8838096202610174e-09,2.6732373943019247e-09,4.352694656481115e-09,4.034866254669862e-09,1.5257013922682597e-13,1.3697768218889673e-13,3.753017300170651e-14,3.369464127105008e-14,6.287816029123905e-14,5.472931048395098e-14,3.0475642270211244e-06,1.8636468757846519e-06,3.210588166781322e-09,1.96333929680679e-09,4.341949803684952e-06,1.981026375851141e-06,4.960176449899396e-17,3.167456889427035e-17,2.6664176691070396e-20,1.702714228296126e-20,1.4921564278307762e-31,9.528574648854047e-32,2.1629155601944446e-14,1.0024910652225977e-14,2.9546307702754153e-22,1.3694436355927756e-22,2.4995596864193003e-17,1.1585224586394293e-17,2.3074547806886396e-21,2.3683659789500032e-21,-1.118722848325764e-19,0.0,-3.6191000476696753e-20,0.0,1.8965720544795488e-19,1.813279045414793e-19
0.006515625000000001,0.6515625,353.6787685723946,99997.6425,0.005291312758974729,29340.24458956385,0.0045128221092084475,0.007204601588773244,-1.2808548271848108e-11,0.0,2.9506348855932953e-05,2.8281561832406627e-05,8.34007686263927e-09,5.449856949994491e-09,0.7653013151973727,0.7856938557957779,0.23012827900862115,0.20684411881890777,1.5458140312065047e-05,0.00022052749222298992,4.435049375220763e-06,2.7726142162724903e-06,1.9566186609427504e-20,1.408592686377365e-20,-1.017915861122557e-20,0.0,4.744311506043157e-12,1.3536571639678766e-10,1.1910229539091618e-07,2.141032770554931e-07,1.0118874972590609e-06,1.7111990864757317e-06,9.793913848128644e-08,8.53413297729747e-08,6.142754957866353e-07,5.193994737961493e-07,2.588102084088825e-26,4.376729561334717e-26,6.549956396698986e-17,1.1756839726117948e-16,8.950651559871569e-21,1.7144520208163074e-20,6.362431165889583e-20,1.306393436335277e-19,-1.3056895422790845e-13,0.0,-5.2160872255036026e-14,0.0,-2.9174398977373816e-15,0.0,-1.74250233318962e-14,0.0,9.129820430369853e-20,9.047548492731607e-20,2.050122497081894e-09,9.509465898779857e-10,2.531557791458066e-09,2.347610726065056e-09,3.948751249324667e-09,3.661828625345421e-09,1.68762352975879e-13,1.5157345156813588e-13,3.582574007988569e-14,3.2176791702278024e-14,6.441906862869559e-14,5.609212450816613e-14,2.656478456197324e-06,1.6251159560398823e-06,2.762994504969343e-09,1.6902777607704654e-09,3.664830306522044e-06,1.6727330100208368e-06,3.7638923053021006e-17,2.404462858466611e-17,1.9491086524204267e-20,1.2451364124470259e-20,5.573538763834547e-32,3.560507544008607e-32,2.1094758087922306e-14,9.780989499440054e-15,3.2922637752265065e-22,1.5265212940893685e-22,2.4682030355372525e-17,1.1444297143610291e-17,2.3725284370576936e-21,2.436095667014381e-21,-9.435647980900877e-20,0.0,-3.3630237357611155e-20,0.0,1.5180524745808064e-19,1.4519423657242774e-19
0.006531250000000001,0.6531250000000001,347.2318783118929,99997.6425,0.004635180140619783,22600.211471402854,0.0039932127656892615,0.006377282961931905,-1.3214371062517207e-11,0.0,2.618231505066589e-05,2.510426104813968e-05,7.151439940296611e-09,4.674767614312653e-09,0.7654715392730111,0.7861427733417752,0.23048348164268742,0.2072356532698468,1.4844241371422743e-05,0.00021184342169434933,3.7728590485044513e-06,2.3594623318514713e-06,1.7734773259255036e-20,1.2771924998308751e-20,-9.75383592991196e-21,0.0,3.38362041682242e-12,9.657586519637961e-11,1.0092286909250478e-07,1.814864697217318e-07,8.64465722038086e-07,1.462404680400366e-06,7.94932214735094e-08,6.929225655301682e-08,5.229025528776704e-07,4.4229350061373203e-07,1.3340389573496515e-26,2.256775214250315e-26,-5.602212795474392e-16,0.0,-3.1958992501834426e-20,0.0,4.7627768858164255e-20,9.782787308800055e-20,-1.4121282471757475e-13,0.0,-5.299994589422587e-14,0.0,-2.874230748899585e-15,0.0,-1.6829049863905663e-14,0.0,5.1690078060858095e-20,5.124215113950744e-20,1.6437408048017657e-09,7.627129698937172e-10,2.2187928526007634e-09,2.0582895944141455e-09,3.54937425871254e-09,3.2926192703505955e-09,1.8637922346384302e-13,1.6745439387810868e-13,3.416304449678658e-14,3.069415036140046e-14,6.615655781845753e-14,5.762511824586636e-14,2.304177957375426e-06,1.4100858521235732e-06,2.3763630561413656e-09,1.4542609064756837e-09,3.078004557666916e-06,1.405379120690674e-06,2.8993906537476916e-17,1.852845044005143e-17,1.4481001057242557e-20,9.254031017332505e-21,2.156012811170255e-32,1.3777921394707067e-32,2.0631478057360924e-14,9.569518072197153e-15,3.629768607279607e-22,1.6835990222650697e-22,2.4410108696810244e-17,1.1322163912298127e-17,2.4314389846910017e-21,2.497455563689005e-21,-7.902445938465557e-20,0.0,-3.1298705021947743e-20,0.0,1.190205350975619e-19,1.1387698838532533e-19
0.006546875000000001,0.6546875000000001,341.4039058200526,99997.6425,0.004052420311527553,17393.456162044895,0.003525132844117837,0.005631514945966199,-1.3583587397351461e-11,0.0,2.319119265065826e-05,2.2243288678193804e-05,6.117784802209103e-09,4.000343124712682e-09,0.7656298095031816,0.7865525247472395,0.23079850980582997,0.2075841479983182,1.4242761510239834e-05,0.00020332355478501862,3.201128169812006e-06,2.002543910124516e-06,1.5787889503539846e-20,1.1373426205092681e-20,-9.339401665303075e-21,0.0,2.4359255551974217e-12,6.954845697842059e-11,8.587313649322034e-08,1.5447155087686922e-07,7.399520264310958e-07,1.2521601312069748e-06,6.492364628455517e-08,5.6610113705777446e-08,4.435164109284239e-07,3.7526322481954597e-07,7.038916975987122e-27,1.1911381940147685e-26,-1.847053601591956e-15,0.0,-8.098210816053336e-20,0.0,3.8871691925896466e-20,7.986791278503295e-20,-1.5180642479990539e-13,0.0,-5.3372940837314993e-14,0.0,-2.8028463880566617e-15,0.0,-1.6082931807471814e-14,0.0,2.7940205557430554e-20,2.77067941890905e-20,1.3207215194009003e-09,6.130213019305478e-10,1.941910266488547e-09,1.8020025233229545e-09,3.1617223290342786e-09,2.9339314556839237e-09,2.0524640128349946e-13,1.8446378577158992e-13,3.2526645346233884e-14,2.923309788378994e-14,6.805228693052839e-14,5.929501323471432e-14,1.9897090726581498e-06,1.2180234074750713e-06,2.0446437193608587e-09,1.251652286432678e-09,2.5742092706654064e-06,1.1757218930733636e-06,2.2730813886103448e-17,1.4530610732248635e-17,1.0900350792727574e-20,6.968019491414412e-21,8.656670079023436e-33,5.533752719373311e-33,2.023255200992693e-14,9.387434219882444e-15,3.958826029562618e-22,1.8368033316925936e-22,2.4176150328567164e-17,1.1217172247379445e-17,2.4845502667701624e-21,2.552811210942757e-21,-6.56752974132805e-20,0.0,-2.918435466672164e-20,0.0,9.078361244200729e-20,8.688765005879453e-20
0.006562500000000001,0.65625,336.1585673578528,99997.6425,0.0035373693210187544,13379.824080059363,0.003105495582680124,0.004962529893259698,-1.3918035858724627e-11,0.0,2.0509713690078694e-05,1.9676958938908795e-05,5.223624476744342e-09,3.4166261686067447e-09,0.7657761411529656,0.7869247293297512,0.2310764822740404,0.20789277675136908,1.3654662893710759e-05,0.0001949830868015917,2.710428148944906e-06,1.6960527307778255e-06,1.4419883965848183e-20,1.0390859404677776e-20,-8.93628490950339e-21,0.0,1.7692664180896762e-12,5.052882378112968e-11,7.338402224844182e-08,1.3204293231641176e-07,6.347575530879293e-07,1.074451093269018e-06,5.338049852675075e-08,4.655820375082365e-08,3.750688843471093e-07,3.1743865896316335e-07,3.803313496884982e-27,6.437850679985221e-27,-3.840074560739363e-15,0.0,-1.2860211127636301e-19,0.0,3.5407433376632745e-20,7.277057465963079e-20,-1.6224959156668425e-13,0.0,-5.328883567786066e-14,0.0,-2.708921335867748e-15,0.0,-1.521907213728732e-14,0.0,1.2759085206926446e-20,1.265606470312025e-20,1.0646005820831253e-09,4.942805010023062e-10,1.6975459988645686e-09,1.5756881004992728e-09,2.7921774532487264e-09,2.5917417204064734e-09,2.2519085864344939e-13,2.024458088510354e-13,3.090683852997495e-14,2.7785141736751993e-14,7.007118206608592e-14,6.107132699338853e-14,1.711476679406856e-06,1.0479957151495362e-06,1.7619025591178014e-09,1.0788732062106658e-09,2.1455857603100613e-06,9.80232506245527e-07,1.8195091649049265e-17,1.1634443013176434e-17,8.297412641407963e-21,5.305594299565669e-21,3.6105772631990014e-33,2.308702600877214e-33,1.9891786441434198e-14,9.231929860635615e-15,4.274127697312619e-22,1.9836552756668921e-22,2.3976964028988142e-17,1.112789194868523e-17,2.0583441840880048e-21,2.1154919366425647e-21,-5.395382946820375e-20,0.0,-2.7116472554109956e-20,0.0,7.0782651424645e-20,6.776413283431339e-20
0.006593750000000001,0.659375,327.22802631738296,99997.6425,0.0026787929072349457,7907.560073771473,0.0023916076488305214,0.003823585433348246,-1.4504707562963969e-11,0.0,1.5941826534232816e-05,1.5301891048965865e-05,3.77846669210417e-09,2.4725766152926855e-09,0.7660358762181521,0.787569912648717,0.23153857907127937,0.20840861182388415,1.2514483450553398e-05,0.00017878765646064682,1.9264466313480324e-06,1.2060549023220124e-06,1.1028509311082853e-20,7.950879319986924e-21,-8.160175952846979e-21,0.0,9.651280319646344e-13,2.7576524384920226e-11,5.438378257418217e-08,9.790203151007546e-08,4.703083772263453e-07,7.964713053722869e-07,3.685052582902925e-08,3.215628914470477e-08,2.6511904970954973e-07,2.2449070208630416e-07,1.2038495946802033e-27,2.0387297028421485e-27,-4.433630353928645e-15,0.0,-1.158837844679246e-19,0.0,4.0640599986171796e-20,8.356609598787437e-20,-1.8251255504266836e-13,0.0,-5.1885153208982685e-14,0.0,-2.4710453672207805e-15,0.0,-1.3239935128672523e-14,0.0,1.7878617506488185e-21,1.77427824115511e-21,6.984571220015164e-10,3.2444058340788767e-10,1.2903686146217904e-09,1.1983153978716428e-09,2.116743931518723e-09,1.9657381757023786e-09,2.678603761512198e-13,2.409212747088012e-13,2.7685031600869115e-14,2.490070834466891e-14,7.438907729814568e-14,6.486579263126182e-14,1.24800512523657e-06,7.645634535397508e-07,1.3149405723291136e-09,8.055700131751542e-10,1.470451221553267e-06,6.721132997775445e-07,1.2646086646306116e-17,8.090142046619573e-18,5.0102658428119615e-21,3.205241549686416e-21,7.060098384105873e-34,4.51659081485177e-34,1.9354418325416048e-14,8.986849661944456e-15,4.859613910749199e-22,2.256467691082533e-22,2.366642952755253e-17,1.0989048630814162e-17,1.5983037004187292e-21,1.6434682835865392e-21,-3.5272459082984745e-20,0.0,-2.3552688937940318e-20,0.0,4.0938016817975535e-20,3.9211052805665344e-20
